material_id,category,component_type,climate_zone,avg_summer_temp_c,solar_radiation_index,humidity_level,urban_density,density_kg_m3,thermal_conductivity_w_mk,carbon_kg_per_m2,thermal_mass_index,suitability_score,recommended_class,energy_saving_pct
MAT_158,Glass,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2411.2,0.961,205.82,0.2995729792925396,0.09844688908062904,Lightweight,2.953406672418871
MAT_158,Glass,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2411.2,0.961,205.82,0.2995729792925396,0.09844688908062904,Lightweight,2.953406672418871
MAT_158,Glass,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2411.2,0.961,205.82,0.2995729792925396,0.09844688908062904,Lightweight,2.953406672418871
MAT_158,Glass,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2411.2,0.961,205.82,0.2995729792925396,0.09844688908062904,Lightweight,2.953406672418871
MAT_159,Concrete,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2422.77,1.455,284.67,0.30101046244218077,0.11080188028503515,Lightweight,3.3240564085510544
MAT_159,Concrete,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2422.77,1.455,284.67,0.30101046244218077,0.11080188028503515,Lightweight,3.3240564085510544
MAT_159,Concrete,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2422.77,1.455,284.67,0.30101046244218077,0.11080188028503515,Lightweight,3.3240564085510544
MAT_159,Concrete,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2422.77,1.455,284.67,0.30101046244218077,0.11080188028503515,Lightweight,3.3240564085510544
MAT_159,Concrete,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2422.77,1.455,284.67,0.30101046244218077,0.11903798929991562,Lightweight,3.5711396789974685
MAT_159,Concrete,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2422.77,1.455,284.67,0.30101046244218077,0.11903798929991562,Lightweight,3.5711396789974685
MAT_159,Concrete,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2422.77,1.455,284.67,0.30101046244218077,0.11903798929991562,Lightweight,3.5711396789974685
MAT_159,Concrete,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2422.77,1.455,284.67,0.30101046244218077,0.11903798929991562,Lightweight,3.5711396789974685
MAT_159,Concrete,Wall,EGY_UPPER,43,8.1,0.12,3.2,2422.77,1.455,284.67,0.30101046244218077,0.12315604380735586,Lightweight,3.694681314220676
MAT_159,Concrete,Roof,EGY_UPPER,43,8.1,0.12,3.2,2422.77,1.455,284.67,0.30101046244218077,0.12315604380735586,Lightweight,3.694681314220676
MAT_159,Concrete,Floor,EGY_UPPER,43,8.1,0.12,3.2,2422.77,1.455,284.67,0.30101046244218077,0.12315604380735586,Lightweight,3.694681314220676
MAT_159,Concrete,Window,EGY_UPPER,43,8.1,0.12,3.2,2422.77,1.455,284.67,0.30101046244218077,0.12315604380735586,Lightweight,3.694681314220676
MAT_159,Concrete,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2422.77,1.455,284.67,0.30101046244218077,0.09215127110278773,Lightweight,2.764538133083632
MAT_159,Concrete,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2422.77,1.455,284.67,0.30101046244218077,0.09215127110278773,Lightweight,2.764538133083632
MAT_159,Concrete,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2422.77,1.455,284.67,0.30101046244218077,0.09215127110278773,Lightweight,2.764538133083632
MAT_159,Concrete,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2422.77,1.455,284.67,0.30101046244218077,0.09215127110278773,Lightweight,2.764538133083632
MAT_160,Steel,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7967.01,55.222,1738.91,0.9898394665533577,0.11320928312492308,Lightweight,3.396278493747692
MAT_160,Steel,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7967.01,55.222,1738.91,0.9898394665533577,0.11320928312492308,Lightweight,3.396278493747692
MAT_160,Steel,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7967.01,55.222,1738.91,0.9898394665533577,0.11320928312492308,Lightweight,3.396278493747692
MAT_160,Steel,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7967.01,55.222,1738.91,0.9898394665533577,0.11320928312492308,Lightweight,3.396278493747692
MAT_160,Steel,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7967.01,55.222,1738.91,0.9898394665533577,0.12144539213980353,Lightweight,3.643361764194106
MAT_160,Steel,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7967.01,55.222,1738.91,0.9898394665533577,0.12144539213980353,Lightweight,3.643361764194106
MAT_160,Steel,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7967.01,55.222,1738.91,0.9898394665533577,0.12144539213980353,Lightweight,3.643361764194106
MAT_160,Steel,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7967.01,55.222,1738.91,0.9898394665533577,0.12144539213980353,Lightweight,3.643361764194106
MAT_160,Steel,Wall,EGY_UPPER,43,8.1,0.12,3.2,7967.01,55.222,1738.91,0.9898394665533577,0.12556344664724375,Lightweight,3.7669033994173127
MAT_160,Steel,Roof,EGY_UPPER,43,8.1,0.12,3.2,7967.01,55.222,1738.91,0.9898394665533577,0.12556344664724375,Lightweight,3.7669033994173127
MAT_160,Steel,Floor,EGY_UPPER,43,8.1,0.12,3.2,7967.01,55.222,1738.91,0.9898394665533577,0.12556344664724375,Lightweight,3.7669033994173127
MAT_160,Steel,Window,EGY_UPPER,43,8.1,0.12,3.2,7967.01,55.222,1738.91,0.9898394665533577,0.12556344664724375,Lightweight,3.7669033994173127
MAT_160,Steel,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,7967.01,55.222,1738.91,0.9898394665533577,0.09455867394267564,Lightweight,2.8367602182802694
MAT_160,Steel,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,7967.01,55.222,1738.91,0.9898394665533577,0.09455867394267564,Lightweight,2.8367602182802694
MAT_160,Steel,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,7967.01,55.222,1738.91,0.9898394665533577,0.09455867394267564,Lightweight,2.8367602182802694
MAT_160,Steel,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,7967.01,55.222,1738.91,0.9898394665533577,0.09455867394267564,Lightweight,2.8367602182802694
MAT_161,Steel,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7968.39,52.512,2397.82,0.9900109208961845,0.11322959715807863,Lightweight,3.396887914742359
MAT_161,Steel,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7968.39,52.512,2397.82,0.9900109208961845,0.11322959715807863,Lightweight,3.396887914742359
MAT_161,Steel,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7968.39,52.512,2397.82,0.9900109208961845,0.11322959715807863,Lightweight,3.396887914742359
MAT_161,Steel,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7968.39,52.512,2397.82,0.9900109208961845,0.11322959715807863,Lightweight,3.396887914742359
MAT_161,Steel,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7968.39,52.512,2397.82,0.9900109208961845,0.12146570617295908,Lightweight,3.6439711851887724
MAT_161,Steel,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7968.39,52.512,2397.82,0.9900109208961845,0.12146570617295908,Lightweight,3.6439711851887724
MAT_161,Steel,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7968.39,52.512,2397.82,0.9900109208961845,0.12146570617295908,Lightweight,3.6439711851887724
MAT_161,Steel,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7968.39,52.512,2397.82,0.9900109208961845,0.12146570617295908,Lightweight,3.6439711851887724
MAT_161,Steel,Wall,EGY_UPPER,43,8.1,0.12,3.2,7968.39,52.512,2397.82,0.9900109208961845,0.1255837606803993,Lightweight,3.767512820411979
MAT_161,Steel,Roof,EGY_UPPER,43,8.1,0.12,3.2,7968.39,52.512,2397.82,0.9900109208961845,0.1255837606803993,Lightweight,3.767512820411979
MAT_161,Steel,Floor,EGY_UPPER,43,8.1,0.12,3.2,7968.39,52.512,2397.82,0.9900109208961845,0.1255837606803993,Lightweight,3.767512820411979
MAT_161,Steel,Window,EGY_UPPER,43,8.1,0.12,3.2,7968.39,52.512,2397.82,0.9900109208961845,0.1255837606803993,Lightweight,3.767512820411979
MAT_161,Steel,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,7968.39,52.512,2397.82,0.9900109208961845,0.0945789879758312,Lightweight,2.837369639274936
MAT_161,Steel,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,7968.39,52.512,2397.82,0.9900109208961845,0.0945789879758312,Lightweight,2.837369639274936
MAT_161,Steel,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,7968.39,52.512,2397.82,0.9900109208961845,0.0945789879758312,Lightweight,2.837369639274936
MAT_161,Steel,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,7968.39,52.512,2397.82,0.9900109208961845,0.0945789879758312,Lightweight,2.837369639274936
MAT_162,Insulation,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,97.89,0.045,50.29,0.01216207653572773,0.49034232410431305,Hybrid,14.710269723129391
MAT_162,Insulation,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,97.89,0.045,50.29,0.01216207653572773,0.49034232410431305,Hybrid,14.710269723129391
MAT_162,Insulation,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,97.89,0.045,50.29,0.01216207653572773,0.49034232410431305,Hybrid,14.710269723129391
MAT_162,Insulation,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,97.89,0.045,50.29,0.01216207653572773,0.49034232410431305,Hybrid,14.710269723129391
MAT_162,Insulation,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,97.89,0.045,50.29,0.01216207653572773,0.4985784331191935,Hybrid,14.957352993575805
MAT_162,Insulation,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,97.89,0.045,50.29,0.01216207653572773,0.4985784331191935,Hybrid,14.957352993575805
MAT_162,Insulation,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,97.89,0.045,50.29,0.01216207653572773,0.4985784331191935,Hybrid,14.957352993575805
MAT_162,Insulation,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,97.89,0.045,50.29,0.01216207653572773,0.4985784331191935,Hybrid,14.957352993575805
MAT_162,Insulation,Wall,EGY_UPPER,43,8.1,0.12,3.2,97.89,0.045,50.29,0.01216207653572773,0.5026964876266338,Hybrid,15.080894628799014
MAT_162,Insulation,Roof,EGY_UPPER,43,8.1,0.12,3.2,97.89,0.045,50.29,0.01216207653572773,0.5026964876266338,Hybrid,15.080894628799014
MAT_162,Insulation,Floor,EGY_UPPER,43,8.1,0.12,3.2,97.89,0.045,50.29,0.01216207653572773,0.5026964876266338,Hybrid,15.080894628799014
MAT_162,Insulation,Window,EGY_UPPER,43,8.1,0.12,3.2,97.89,0.045,50.29,0.01216207653572773,0.5026964876266338,Hybrid,15.080894628799014
MAT_162,Insulation,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,97.89,0.045,50.29,0.01216207653572773,0.47169171492206563,Hybrid,14.15075144766197
MAT_162,Insulation,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,97.89,0.045,50.29,0.01216207653572773,0.47169171492206563,Hybrid,14.15075144766197
MAT_162,Insulation,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,97.89,0.045,50.29,0.01216207653572773,0.47169171492206563,Hybrid,14.15075144766197
MAT_162,Insulation,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,97.89,0.045,50.29,0.01216207653572773,0.47169171492206563,Hybrid,14.15075144766197
MAT_163,Concrete,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2343.82,1.428,258.45,0.2912015346406106,0.11082965279512075,Lightweight,3.3248895838536225
MAT_163,Concrete,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2343.82,1.428,258.45,0.2912015346406106,0.11082965279512075,Lightweight,3.3248895838536225
MAT_163,Concrete,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2343.82,1.428,258.45,0.2912015346406106,0.11082965279512075,Lightweight,3.3248895838536225
MAT_163,Concrete,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2343.82,1.428,258.45,0.2912015346406106,0.11082965279512075,Lightweight,3.3248895838536225
MAT_163,Concrete,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2343.82,1.428,258.45,0.2912015346406106,0.11906576181000121,Lightweight,3.571972854300036
MAT_163,Concrete,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2343.82,1.428,258.45,0.2912015346406106,0.11906576181000121,Lightweight,3.571972854300036
MAT_163,Concrete,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2343.82,1.428,258.45,0.2912015346406106,0.11906576181000121,Lightweight,3.571972854300036
MAT_163,Concrete,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2343.82,1.428,258.45,0.2912015346406106,0.11906576181000121,Lightweight,3.571972854300036
MAT_163,Concrete,Wall,EGY_UPPER,43,8.1,0.12,3.2,2343.82,1.428,258.45,0.2912015346406106,0.12318381631744144,Lightweight,3.695514489523243
MAT_163,Concrete,Roof,EGY_UPPER,43,8.1,0.12,3.2,2343.82,1.428,258.45,0.2912015346406106,0.12318381631744144,Lightweight,3.695514489523243
MAT_163,Concrete,Floor,EGY_UPPER,43,8.1,0.12,3.2,2343.82,1.428,258.45,0.2912015346406106,0.12318381631744144,Lightweight,3.695514489523243
MAT_163,Concrete,Window,EGY_UPPER,43,8.1,0.12,3.2,2343.82,1.428,258.45,0.2912015346406106,0.12318381631744144,Lightweight,3.695514489523243
MAT_163,Concrete,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2343.82,1.428,258.45,0.2912015346406106,0.09217904361287332,Lightweight,2.7653713083861997
MAT_163,Concrete,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2343.82,1.428,258.45,0.2912015346406106,0.09217904361287332,Lightweight,2.7653713083861997
MAT_163,Concrete,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2343.82,1.428,258.45,0.2912015346406106,0.09217904361287332,Lightweight,2.7653713083861997
MAT_163,Concrete,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2343.82,1.428,258.45,0.2912015346406106,0.09217904361287332,Lightweight,2.7653713083861997
MAT_164,Glass,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2509.67,0.858,284.52,0.3118071163491655,0.11958966605402326,Lightweight,3.5876899816206977
MAT_164,Glass,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2509.67,0.858,284.52,0.3118071163491655,0.11958966605402326,Lightweight,3.5876899816206977
MAT_164,Glass,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2509.67,0.858,284.52,0.3118071163491655,0.11958966605402326,Lightweight,3.5876899816206977
MAT_164,Glass,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2509.67,0.858,284.52,0.3118071163491655,0.11958966605402326,Lightweight,3.5876899816206977
MAT_164,Glass,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2509.67,0.858,284.52,0.3118071163491655,0.1278257750689037,Lightweight,3.8347732520671105
MAT_164,Glass,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2509.67,0.858,284.52,0.3118071163491655,0.1278257750689037,Lightweight,3.8347732520671105
MAT_164,Glass,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2509.67,0.858,284.52,0.3118071163491655,0.1278257750689037,Lightweight,3.8347732520671105
MAT_164,Glass,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2509.67,0.858,284.52,0.3118071163491655,0.1278257750689037,Lightweight,3.8347732520671105
MAT_164,Glass,Wall,EGY_UPPER,43,8.1,0.12,3.2,2509.67,0.858,284.52,0.3118071163491655,0.13194382957634393,Lightweight,3.9583148872903178
MAT_164,Glass,Roof,EGY_UPPER,43,8.1,0.12,3.2,2509.67,0.858,284.52,0.3118071163491655,0.13194382957634393,Lightweight,3.9583148872903178
MAT_164,Glass,Floor,EGY_UPPER,43,8.1,0.12,3.2,2509.67,0.858,284.52,0.3118071163491655,0.13194382957634393,Lightweight,3.9583148872903178
MAT_164,Glass,Window,EGY_UPPER,43,8.1,0.12,3.2,2509.67,0.858,284.52,0.3118071163491655,0.13194382957634393,Lightweight,3.9583148872903178
MAT_164,Glass,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2509.67,0.858,284.52,0.3118071163491655,0.1009390568717758,Lightweight,3.028171706153274
MAT_164,Glass,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2509.67,0.858,284.52,0.3118071163491655,0.1009390568717758,Lightweight,3.028171706153274
MAT_164,Glass,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2509.67,0.858,284.52,0.3118071163491655,0.1009390568717758,Lightweight,3.028171706153274
MAT_164,Glass,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2509.67,0.858,284.52,0.3118071163491655,0.1009390568717758,Lightweight,3.028171706153274
MAT_165,Glass,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2551.76,0.933,381.41,0.31703647380537947,0.11802142339307685,Lightweight,3.5406427017923057
MAT_165,Glass,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2551.76,0.933,381.41,0.31703647380537947,0.11802142339307685,Lightweight,3.5406427017923057
MAT_165,Glass,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2551.76,0.933,381.41,0.31703647380537947,0.11802142339307685,Lightweight,3.5406427017923057
MAT_165,Glass,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2551.76,0.933,381.41,0.31703647380537947,0.11802142339307685,Lightweight,3.5406427017923057
MAT_165,Glass,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2551.76,0.933,381.41,0.31703647380537947,0.12625753240795734,Lightweight,3.78772597223872
MAT_165,Glass,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2551.76,0.933,381.41,0.31703647380537947,0.12625753240795734,Lightweight,3.78772597223872
MAT_165,Glass,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2551.76,0.933,381.41,0.31703647380537947,0.12625753240795734,Lightweight,3.78772597223872
MAT_165,Glass,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2551.76,0.933,381.41,0.31703647380537947,0.12625753240795734,Lightweight,3.78772597223872
MAT_165,Glass,Wall,EGY_UPPER,43,8.1,0.12,3.2,2551.76,0.933,381.41,0.31703647380537947,0.13037558691539758,Lightweight,3.9112676074619275
MAT_165,Glass,Roof,EGY_UPPER,43,8.1,0.12,3.2,2551.76,0.933,381.41,0.31703647380537947,0.13037558691539758,Lightweight,3.9112676074619275
MAT_165,Glass,Floor,EGY_UPPER,43,8.1,0.12,3.2,2551.76,0.933,381.41,0.31703647380537947,0.13037558691539758,Lightweight,3.9112676074619275
MAT_165,Glass,Window,EGY_UPPER,43,8.1,0.12,3.2,2551.76,0.933,381.41,0.31703647380537947,0.13037558691539758,Lightweight,3.9112676074619275
MAT_165,Glass,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2551.76,0.933,381.41,0.31703647380537947,0.09937081421082944,Lightweight,2.9811244263248833
MAT_165,Glass,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2551.76,0.933,381.41,0.31703647380537947,0.09937081421082944,Lightweight,2.9811244263248833
MAT_165,Glass,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2551.76,0.933,381.41,0.31703647380537947,0.09937081421082944,Lightweight,2.9811244263248833
MAT_165,Glass,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2551.76,0.933,381.41,0.31703647380537947,0.09937081421082944,Lightweight,2.9811244263248833
MAT_166,Glass,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.09,0.947,384.6,0.30303809640952245,0.11744531486513897,Lightweight,3.5233594459541693
MAT_166,Glass,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.09,0.947,384.6,0.30303809640952245,0.11744531486513897,Lightweight,3.5233594459541693
MAT_166,Glass,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.09,0.947,384.6,0.30303809640952245,0.11744531486513897,Lightweight,3.5233594459541693
MAT_166,Glass,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2439.09,0.947,384.6,0.30303809640952245,0.11744531486513897,Lightweight,3.5233594459541693
MAT_166,Glass,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.09,0.947,384.6,0.30303809640952245,0.1256814238800194,Lightweight,3.770442716400582
MAT_166,Glass,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.09,0.947,384.6,0.30303809640952245,0.1256814238800194,Lightweight,3.770442716400582
MAT_166,Glass,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.09,0.947,384.6,0.30303809640952245,0.1256814238800194,Lightweight,3.770442716400582
MAT_166,Glass,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2439.09,0.947,384.6,0.30303809640952245,0.1256814238800194,Lightweight,3.770442716400582
MAT_166,Glass,Wall,EGY_UPPER,43,8.1,0.12,3.2,2439.09,0.947,384.6,0.30303809640952245,0.12979947838745964,Lightweight,3.8939843516237893
MAT_166,Glass,Roof,EGY_UPPER,43,8.1,0.12,3.2,2439.09,0.947,384.6,0.30303809640952245,0.12979947838745964,Lightweight,3.8939843516237893
MAT_166,Glass,Floor,EGY_UPPER,43,8.1,0.12,3.2,2439.09,0.947,384.6,0.30303809640952245,0.12979947838745964,Lightweight,3.8939843516237893
MAT_166,Glass,Window,EGY_UPPER,43,8.1,0.12,3.2,2439.09,0.947,384.6,0.30303809640952245,0.12979947838745964,Lightweight,3.8939843516237893
MAT_166,Glass,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.09,0.947,384.6,0.30303809640952245,0.09879470568289152,Lightweight,2.9638411704867456
MAT_166,Glass,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.09,0.947,384.6,0.30303809640952245,0.09879470568289152,Lightweight,2.9638411704867456
MAT_166,Glass,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.09,0.947,384.6,0.30303809640952245,0.09879470568289152,Lightweight,2.9638411704867456
MAT_166,Glass,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,2439.09,0.947,384.6,0.30303809640952245,0.09879470568289152,Lightweight,2.9638411704867456
MAT_167,Steel,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7701.72,58.002,1817.22,0.9568792327790886,0.11250524716856085,Lightweight,3.3751574150568255
MAT_167,Steel,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7701.72,58.002,1817.22,0.9568792327790886,0.11250524716856085,Lightweight,3.3751574150568255
MAT_167,Steel,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7701.72,58.002,1817.22,0.9568792327790886,0.11250524716856085,Lightweight,3.3751574150568255
MAT_167,Steel,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,7701.72,58.002,1817.22,0.9568792327790886,0.11250524716856085,Lightweight,3.3751574150568255
MAT_167,Steel,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7701.72,58.002,1817.22,0.9568792327790886,0.12074135618344131,Lightweight,3.622240685503239
MAT_167,Steel,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7701.72,58.002,1817.22,0.9568792327790886,0.12074135618344131,Lightweight,3.622240685503239
MAT_167,Steel,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7701.72,58.002,1817.22,0.9568792327790886,0.12074135618344131,Lightweight,3.622240685503239
MAT_167,Steel,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,7701.72,58.002,1817.22,0.9568792327790886,0.12074135618344131,Lightweight,3.622240685503239
MAT_167,Steel,Wall,EGY_UPPER,43,8.1,0.12,3.2,7701.72,58.002,1817.22,0.9568792327790886,0.12485941069088154,Lightweight,3.745782320726446
MAT_167,Steel,Roof,EGY_UPPER,43,8.1,0.12,3.2,7701.72,58.002,1817.22,0.9568792327790886,0.12485941069088154,Lightweight,3.745782320726446
MAT_167,Steel,Floor,EGY_UPPER,43,8.1,0.12,3.2,7701.72,58.002,1817.22,0.9568792327790886,0.12485941069088154,Lightweight,3.745782320726446
MAT_167,Steel,Window,EGY_UPPER,43,8.1,0.12,3.2,7701.72,58.002,1817.22,0.9568792327790886,0.12485941069088154,Lightweight,3.745782320726446
MAT_167,Steel,Wall,EGY_NORTH_COAST,33,5.9,0.65,4.5,7701.72,58.002,1817.22,0.9568792327790886,0.09385463798631342,Lightweight,2.8156391395894027
MAT_167,Steel,Roof,EGY_NORTH_COAST,33,5.9,0.65,4.5,7701.72,58.002,1817.22,0.9568792327790886,0.09385463798631342,Lightweight,2.8156391395894027
MAT_167,Steel,Floor,EGY_NORTH_COAST,33,5.9,0.65,4.5,7701.72,58.002,1817.22,0.9568792327790886,0.09385463798631342,Lightweight,2.8156391395894027
MAT_167,Steel,Window,EGY_NORTH_COAST,33,5.9,0.65,4.5,7701.72,58.002,1817.22,0.9568792327790886,0.09385463798631342,Lightweight,2.8156391395894027
MAT_168,Glass,Wall,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2476.27,1.07,227.95,0.30765742428365006,0.1153684268216512,Lightweight,3.461052804649536
MAT_168,Glass,Roof,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2476.27,1.07,227.95,0.30765742428365006,0.1153684268216512,Lightweight,3.461052804649536
MAT_168,Glass,Floor,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2476.27,1.07,227.95,0.30765742428365006,0.1153684268216512,Lightweight,3.461052804649536
MAT_168,Glass,Window,EGY_CAIRO_URBAN,40,7.2,0.3,2.1,2476.27,1.07,227.95,0.30765742428365006,0.1153684268216512,Lightweight,3.461052804649536
MAT_168,Glass,Wall,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2476.27,1.07,227.95,0.30765742428365006,0.12360453583653165,Lightweight,3.7081360750959496
MAT_168,Glass,Roof,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2476.27,1.07,227.95,0.30765742428365006,0.12360453583653165,Lightweight,3.7081360750959496
MAT_168,Glass,Floor,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2476.27,1.07,227.95,0.30765742428365006,0.12360453583653165,Lightweight,3.7081360750959496
MAT_168,Glass,Window,EGY_CAIRO_DESERT_EDGE,41,7.8,0.18,2.8,2476.27,1.07,227.95,0.30765742428365006,0.12360453583653165,Lightweight,3.7081360750959496
MAT_168,Glass,Wall,EGY_UPPER,43,8.1,0.12,3.2,2476.27,1.07,227.95,0.30765742428365006,0.1277225903439719,Lightweight,3.8316777103191573
